industry_ifr19	gvkey	fyear	sic2	ifrCode	tfp_raw	p_raw	tfp	adf_p_val	adf_p_val_trend	N_firm_df	trend_stationary	stationary	N_firm	tfp_ip	_spell	_seq	_end	max_spell	max_max_spell	max_id_spell	tfp_cycle	p
"petrochemicals"	9217	2000	28	"petrochemicals"	-.0073364	.9926904		.0020655	.0001001	50	1	1	58	-.00733645	1	49	0	57	57	1	.0803116	.0803116
"petrochemicals"	9217	2001	28	"petrochemicals"	-.0460855	.9549603		.0020655	.0001001	50	1	1	58	-.04608552	1	50	0	57	57	1	.1469127	.1469127
"petrochemicals"	9217	2002	28	"petrochemicals"	.0031962	1.003201		.0020655	.0001001	50	1	1	58	.0031962	1	51	0	57	57	1	-.010655	-.010655
"petrochemicals"	9217	2003	28	"petrochemicals"	.0249429	1.025257		.0020655	.0001001	50	1	1	58	.02494289	1	52	0	57	57	1	.0591226	.0591226
"petrochemicals"	9217	2004	28	"petrochemicals"	.1862694	1.204747		.0020655	.0001001	50	1	1	58	.18626945	1	53	0	57	57	1	.1477823	.1477823
"petrochemicals"	9217	2005	28	"petrochemicals"	.2761949	1.318105		.0020655	.0001001	50	1	1	58	.27619493	1	54	0	57	57	1	.2581075	.2581075
"petrochemicals"	9217	2006	28	"petrochemicals"	.2982969	1.347562		.0020655	.0001001	50	1	1	58	.29829693	1	55	0	57	57	1	.1486871	.1486871
"petrochemicals"	9217	2007	28	"petrochemicals"	.1860413	1.204472		.0020655	.0001001	50	1	1	58	.18604128	1	56	0	57	57	1	-.005446	-.005446
"petrochemicals"	9217	2008	28	"petrochemicals"	.1044025	1.110047		.0020655	.0001001	50	1	1	58	.10440252	1	57	1	57	57	1	-.092112	-.092112
"petrochemicals"	9459	1969	28	"petrochemicals"	.0045239	1.004534		.0034613	.0105595	33	1	1	41	.00452394	1	1	0	40	40	1		
"petrochemicals"	9459	1970	28	"petrochemicals"	.2923073	1.339515		.0034613	.0105595	33	1	1	41	.29230729	1	2	0	40	40	1		
"petrochemicals"	9459	1971	28	"petrochemicals"	.2025683	1.224544		.0034613	.0105595	33	1	1	41	.20256832	1	3	0	40	40	1		
"petrochemicals"	9459	1972	28	"petrochemicals"	.183374	1.201264		.0034613	.0105595	33	1	1	41	.18337402	1	4	0	40	40	1		
"petrochemicals"	9459	1973	28	"petrochemicals"	.1233238	1.131251		.0034613	.0105595	33	1	1	41	.12332379	1	5	0	40	40	1		
"petrochemicals"	9459	1974	28	"petrochemicals"	-.0642526	.937768		.0034613	.0105595	33	1	1	41	-.06425262	1	6	0	40	40	1	-.2680231	-.2680231
"petrochemicals"	9459	1975	28	"petrochemicals"	-.0405557	.9602557		.0034613	.0105595	33	1	1	41	-.04055566	1	7	0	40	40	1	-.0563717	-.0563717
"petrochemicals"	9459	1976	28	"petrochemicals"	-.0626039	.9393154		.0034613	.0105595	33	1	1	41	-.06260394	1	8	0	40	40	1	.0387571	.0387571
"petrochemicals"	9459	1977	28	"petrochemicals"	-.1052365	.9001116		.0034613	.0105595	33	1	1	41	-.10523649	1	9	0	40	40	1	-.009035	-.009035
"petrochemicals"	9459	1978	28	"petrochemicals"	-.1007165	.9041893		.0034613	.0105595	33	1	1	41	-.10071651	1	10	0	40	40	1	.0371764	.0371764
"petrochemicals"	9459	1979	28	"petrochemicals"	-.2377117	.7884299		.0034613	.0105595	33	1	1	41	-.23771174	1	11	0	40	40	1	-.1481663	-.1481663
"petrochemicals"	9459	1980	28	"petrochemicals"	-.2234422	.7997612		.0034613	.0105595	33	1	1	41	-.22344215	1	12	0	40	40	1	-.1207937	-.1207937
"petrochemicals"	9459	1981	28	"petrochemicals"	-.3339474	.7160915		.0034613	.0105595	33	1	1	41	-.33394742	1	13	0	40	40	1	-.1219065	-.1219065
"petrochemicals"	9459	1982	28	"petrochemicals"	-.3349651	.7153631		.0034613	.0105595	33	1	1	41	-.33496505	1	14	0	40	40	1	-.1486812	-.1486812
"petrochemicals"	9459	1983	28	"petrochemicals"	-.364925	.6942487		.0034613	.0105595	33	1	1	41	-.36492503	1	15	0	40	40	1	-.0545952	-.0545952
"petrochemicals"	9459	1984	28	"petrochemicals"	-.3554548	.7008546		.0034613	.0105595	33	1	1	41	-.35545483	1	16	0	40	40	1	-.1005214	-.1005214
"petrochemicals"	9459	1985	28	"petrochemicals"	-.3537272	.7020665		.0034613	.0105595	33	1	1	41	-.35372716	1	17	0	40	40	1	-.0403842	-.0403842
"petrochemicals"	9459	1986	28	"petrochemicals"	-.1294996	.878535		.0034613	.0105595	33	1	1	41	-.12949958	1	18	0	40	40	1	.1327246	.1327246
"petrochemicals"	9459	1987	28	"petrochemicals"	-.0302536	.9701995		.0034613	.0105595	33	1	1	41	-.03025359	1	19	0	40	40	1	.2378374	.2378374
"petrochemicals"	9459	1988	28	"petrochemicals"	-.0411953	.9596417		.0034613	.0105595	33	1	1	41	-.04119528	1	20	0	40	40	1	.0366997	.0366997
"petrochemicals"	9459	1989	28	"petrochemicals"	-.0153931	.9847248		.0034613	.0105595	33	1	1	41	-.01539312	1	21	0	40	40	1	-.0181683	-.0181683
"petrochemicals"	9459	1990	28	"petrochemicals"	.0026246	1.002628		.0034613	.0105595	33	1	1	41	.00262461	1	22	0	40	40	1	-.0528447	-.0528447
"petrochemicals"	9459	1991	28	"petrochemicals"	.0253936	1.025719		.0034613	.0105595	33	1	1	41	.02539365	1	23	0	40	40	1	.0148274	.0148274
"petrochemicals"	9459	1992	28	"petrochemicals"	.1410945	1.151533		.0034613	.0105595	33	1	1	41	.14109452	1	24	0	40	40	1	.1588381	.1588381
"petrochemicals"	9459	1993	28	"petrochemicals"	.2115206	1.235555		.0034613	.0105595	33	1	1	41	.21152058	1	25	0	40	40	1	.1996876	.1996876
"petrochemicals"	9459	1994	28	"petrochemicals"	.2862769	1.331461		.0034613	.0105595	33	1	1	41	.28627694	1	26	0	40	40	1	.1889559	.1889559
"petrochemicals"	9459	1995	28	"petrochemicals"	.2088662	1.23228		.0034613	.0105595	33	1	1	41	.20886624	1	27	0	40	40	1	.0544374	.0544374
"petrochemicals"	9459	1996	28	"petrochemicals"	.1921572	1.211861		.0034613	.0105595	33	1	1	41	.19215716	1	28	0	40	40	1	-.0440618	-.0440618
"petrochemicals"	9459	1997	28	"petrochemicals"	.2738785	1.315055		.0034613	.0105595	33	1	1	41	.27387854	1	29	0	40	40	1	.1244815	.1244815
"petrochemicals"	9459	1998	28	"petrochemicals"	.2310938	1.259977		.0034613	.0105595	33	1	1	41	.23109384	1	30	0	40	40	1	.1058306	.1058306
"petrochemicals"	9459	1999	28	"petrochemicals"	.2535276	1.288563		.0034613	.0105595	33	1	1	41	.25352761	1	31	0	40	40	1	.1155201	.1155201
"petrochemicals"	9459	2000	28	"petrochemicals"	.2287739	1.257058		.0034613	.0105595	33	1	1	41	.22877391	1	32	0	40	40	1	.0949318	.0949318
"petrochemicals"	9459	2001	28	"petrochemicals"	.2892216	1.335388		.0034613	.0105595	33	1	1	41	.28922164	1	33	0	40	40	1	.1107082	.1107082
"petrochemicals"	9459	2002	28	"petrochemicals"	.2691848	1.308897		.0034613	.0105595	33	1	1	41	.2691848	1	34	0	40	40	1	.1538416	.1538416
"petrochemicals"	9459	2003	28	"petrochemicals"	-.0633049	.9386572		.0034613	.0105595	33	1	1	41	-.06330489	1	35	0	40	40	1	-.2485268	-.2485268
"petrochemicals"	9459	2004	28	"petrochemicals"	-.0748401	.9278919		.0034613	.0105595	33	1	1	41	-.07484006	1	36	0	40	40	1	-.2304708	-.2304708
"petrochemicals"	9459	2005	28	"petrochemicals"	-.0003313	.9996687		.0034613	.0105595	33	1	1	41	-.00033131	1	37	0	40	40	1	.0788537	.0788537
"petrochemicals"	9459	2006	28	"petrochemicals"	.0326656	1.033205		.0034613	.0105595	33	1	1	41	.03266558	1	38	0	40	40	1	.1601441	.1601441
"petrochemicals"	9459	2007	28	"petrochemicals"	-.3506993	.7041954		.0034613	.0105595	33	1	1	41	-.35069934	1	39	0	40	40	1	-.2016497	-.2016497
"petrochemicals"	9459	2008	28	"petrochemicals"	-.1693213	.8442376		.0034613	.0105595	33	1	1	41	-.16932127	1	40	1	40	40	1	-.1800529	-.1800529
"petrochemicals"	9521	1981	28	"petrochemicals"	.1142886	1.121076		.0257099	.0131822	31	1	1	39	.11428858	1	1	0	38	38	1		
"petrochemicals"	9521	1982	28	"petrochemicals"	.2934256	1.341013		.0257099	.0131822	31	1	1	39	.29342559	1	2	0	38	38	1		
"petrochemicals"	9521	1983	28	"petrochemicals"	.1764511	1.192976		.0257099	.0131822	31	1	1	39	.17645106	1	3	0	38	38	1		
"petrochemicals"	9521	1984	28	"petrochemicals"	.2128344	1.23718		.0257099	.0131822	31	1	1	39	.21283445	1	4	0	38	38	1		
"petrochemicals"	9521	1985	28	"petrochemicals"	.2207731	1.24704		.0257099	.0131822	31	1	1	39	.22077306	1	5	0	38	38	1		
"petrochemicals"	9521	1986	28	"petrochemicals"	.2875849	1.333204		.0257099	.0131822	31	1	1	39	.28758493	1	6	0	38	38	1	.1656687	.1656687
"petrochemicals"	9521	1987	28	"petrochemicals"	.1973941	1.218224		.0257099	.0131822	31	1	1	39	.19739407	1	7	0	38	38	1	.0764332	.0764332
"petrochemicals"	9521	1988	28	"petrochemicals"	.0686963	1.071111		.0257099	.0131822	31	1	1	39	.06869633	1	8	0	38	38	1	-.1279991	-.1279991
"petrochemicals"	9521	1989	28	"petrochemicals"	.299821	1.349617		.0257099	.0131822	31	1	1	39	.29982099	1	9	0	38	38	1	.1767247	.1767247
"petrochemicals"	9521	1990	28	"petrochemicals"	.2162179	1.241373		.0257099	.0131822	31	1	1	39	.21621792	1	10	0	38	38	1	.2343354	.2343354
"petrochemicals"	9521	1991	28	"petrochemicals"	.0014279	1.001429		.0257099	.0131822	31	1	1	39	.00142787	1	11	0	38	38	1	-.1570596	-.1570596
"petrochemicals"	9521	1992	28	"petrochemicals"	.4231616	1.526781		.0257099	.0131822	31	1	1	39	.4231616	1	12	0	38	38	1	.2479362	.2479362
"petrochemicals"	9521	1993	28	"petrochemicals"	.5382862	1.713068		.0257099	.0131822	31	1	1	39	.53828621	1	13	0	38	38	1	.5803232	.5803232
"petrochemicals"	9521	1994	28	"petrochemicals"	.8339555	2.302408		.0257099	.0131822	31	1	1	39	.83395547	1	14	0	38	38	1	.589465	.589465
"petrochemicals"	9521	1995	28	"petrochemicals"	.4999987	1.648719		.0257099	.0131822	31	1	1	39	.49999872	1	15	0	38	38	1	.0186389	.0186389
"petrochemicals"	9521	1996	28	"petrochemicals"	.1815467	1.19907		.0257099	.0131822	31	1	1	39	.18154666	1	16	0	38	38	1	-.5331398	-.5331398
"petrochemicals"	9521	1997	28	"petrochemicals"	.3386822	1.403097		.0257099	.0131822	31	1	1	39	.33868217	1	17	0	38	38	1	-.0343425	-.0343425
"petrochemicals"	9521	1998	28	"petrochemicals"	.0358833	1.036535		.0257099	.0131822	31	1	1	39	.0358833	1	18	0	38	38	1	.079252	.079252
"petrochemicals"	9521	1999	28	"petrochemicals"	-.0132073	.9868795		.0257099	.0131822	31	1	1	39	-.01320728	1	19	0	38	38	1	-.0489442	-.0489442
"petrochemicals"	9521	2000	28	"petrochemicals"	-.1721445	.8418575		.0257099	.0131822	31	1	1	39	-.1721445	1	20	0	38	38	1	-.1144428	-.1144428
"petrochemicals"	9521	2001	28	"petrochemicals"	-.1588334	.8531385		.0257099	.0131822	31	1	1	39	-.15883338	1	21	0	38	38	1	-.0392291	-.0392291
"petrochemicals"	9521	2002	28	"petrochemicals"	-.0118395	.9882303		.0257099	.0131822	31	1	1	39	-.0118395	1	22	0	38	38	1	.2243471	.2243471
"petrochemicals"	9521	2003	28	"petrochemicals"	-.1162537	.8902493		.0257099	.0131822	31	1	1	39	-.11625374	1	23	0	38	38	1	.0639919	.0639919
"petrochemicals"	9521	2004	28	"petrochemicals"	-.1342032	.8744124		.0257099	.0131822	31	1	1	39	-.13420315	1	24	0	38	38	1	-.1237415	-.1237415
"petrochemicals"	9521	2005	28	"petrochemicals"	-.0317175	.9687802		.0257099	.0131822	31	1	1	39	-.03171752	1	25	0	38	38	1	.0092673	.0092673
"petrochemicals"	9521	2006	28	"petrochemicals"	-.3887396	.6779108		.0257099	.0131822	31	1	1	39	-.38873956	1	26	0	38	38	1	-.2807749	-.2807749
"petrochemicals"	9521	2007	28	"petrochemicals"	-.4632229	.6292523		.0257099	.0131822	31	1	1	39	-.46322292	1	27	0	38	38	1	-.4288932	-.4288932
"petrochemicals"	9521	2008	28	"petrochemicals"	-.6114315	.5425736		.0257099	.0131822	31	1	1	39	-.61143148	1	28	0	38	38	1	-.3183545	-.3183545
"petrochemicals"	9521	2009	28	"petrochemicals"	-.783248	.4569195		.0257099	.0131822	31	1	1	39	-.78324801	1	29	0	38	38	1	-.3439437	-.3439437
"petrochemicals"	9521	2010	28	"petrochemicals"	-.7632892	.4661307		.0257099	.0131822	31	1	1	39	-.76328915	1	30	0	38	38	1	-.2343106	-.2343106
"petrochemicals"	9521	2011	28	"petrochemicals"	-.7748985	.4607505		.0257099	.0131822	31	1	1	39	-.77489853	1	31	0	38	38	1	-.1630915	-.1630915
"petrochemicals"	9521	2012	28	"petrochemicals"	-.7039521	.4946266		.0257099	.0131822	31	1	1	39	-.70395207	1	32	0	38	38	1	-.1228961	-.1228961
"petrochemicals"	9521	2013	28	"petrochemicals"	-.2978049	.7424462		.0257099	.0131822	31	1	1	39	-.29780492	1	33	0	38	38	1	.2234479	.2234479
"petrochemicals"	9521	2014	28	"petrochemicals"	-.218945	.8033659		.0257099	.0131822	31	1	1	39	-.21894497	1	34	0	38	38	1	.2117503	.2117503
"petrochemicals"	9521	2015	28	"petrochemicals"	.0278728	1.028265		.0257099	.0131822	31	1	1	39	.02787283	1	35	0	38	38	1	.1021053	.1021053
"petrochemicals"	9521	2016	28	"petrochemicals"	.3105963	1.364238		.0257099	.0131822	31	1	1	39	.31059632	1	36	0	38	38	1	.2544064	.2544064
"petrochemicals"	9521	2017	28	"petrochemicals"	.3605621	1.434135		.0257099	.0131822	31	1	1	39	.36056212	1	37	0	38	38	1	.1767127	.1767127
"petrochemicals"	9521	2018	28	"petrochemicals"	.0042704	1.004279		.0257099	.0131822	31	1	1	39	.00427039	1	38	1	38	38	1	-.3636432	-.3636432
"petrochemicals"	9667	1963	28	"petrochemicals"	.0069904	1.007015		.0016279	.0003695	49	1	1	57	.00699045	1	1	0	56	56	1		
"petrochemicals"	9667	1964	28	"petrochemicals"	-.0296384	.9707965		.0016279	.0003695	49	1	1	57	-.0296384	1	2	0	56	56	1		
"petrochemicals"	9667	1965	28	"petrochemicals"	.0309193	1.031402		.0016279	.0003695	49	1	1	57	.03091927	1	3	0	56	56	1		
"petrochemicals"	9667	1966	28	"petrochemicals"	.0501606	1.05144		.0016279	.0003695	49	1	1	57	.05016057	1	4	0	56	56	1		
"petrochemicals"	9667	1967	28	"petrochemicals"	.0049719	1.004984		.0016279	.0003695	49	1	1	57	.00497192	1	5	0	56	56	1		
"petrochemicals"	9667	1968	28	"petrochemicals"	-.0299822	.9704629		.0016279	.0003695	49	1	1	57	-.02998218	1	6	0	56	56	1	-.0504109	-.0504109
"petrochemicals"	9667	1969	28	"petrochemicals"	-.0432517	.9576703		.0016279	.0003695	49	1	1	57	-.04325175	1	7	0	56	56	1	-.0266088	-.0266088
"petrochemicals"	9667	1970	28	"petrochemicals"	-.0382155	.9625055		.0016279	.0003695	49	1	1	57	-.0382155	1	8	0	56	56	1	-.0123433	-.0123433
"petrochemicals"	9667	1971	28	"petrochemicals"	-.0370911	.9635884		.0016279	.0003695	49	1	1	57	-.03709109	1	9	0	56	56	1	-.0054511	-.0054511
"petrochemicals"	9667	1972	28	"petrochemicals"	-.0103017	.9897512		.0016279	.0003695	49	1	1	57	-.01030169	1	10	0	56	56	1	.0188503	.0188503
"petrochemicals"	9667	1973	28	"petrochemicals"	-.096752	.9077811		.0016279	.0003695	49	1	1	57	-.09675205	1	11	0	56	56	1	-.0637659	-.0637659
"petrochemicals"	9667	1974	28	"petrochemicals"	-.2033557	.8159879		.0016279	.0003695	49	1	1	57	-.20335571	1	12	0	56	56	1	-.1938057	-.1938057
"petrochemicals"	9667	1975	28	"petrochemicals"	-.1128311	.8933015		.0016279	.0003695	49	1	1	57	-.11283108	1	13	0	56	56	1	-.0185255	-.0185255
"petrochemicals"	9667	1976	28	"petrochemicals"	-.0517208	.949594		.0016279	.0003695	49	1	1	57	-.05172079	1	14	0	56	56	1	.0988946	.0988946
"petrochemicals"	9667	1977	28	"petrochemicals"	-.0316625	.9688336		.0016279	.0003695	49	1	1	57	-.03166246	1	15	0	56	56	1	.0147598	.0147598
"petrochemicals"	9667	1978	28	"petrochemicals"	.019135	1.019319		.0016279	.0003695	49	1	1	57	.01913497	1	16	0	56	56	1	.0654225	.0654225
"petrochemicals"	9667	1979	28	"petrochemicals"	-.0017496	.9982519		.0016279	.0003695	49	1	1	57	-.00174962	1	17	0	56	56	1	.0368134	.0368134
"petrochemicals"	9667	1980	28	"petrochemicals"	-.0374695	.9632238		.0016279	.0003695	49	1	1	57	-.03746953	1	18	0	56	56	1	-.0477834	-.0477834
"petrochemicals"	9667	1981	28	"petrochemicals"	-.222997	.8001173		.0016279	.0003695	49	1	1	57	-.22299698	1	19	0	56	56	1	-.2010539	-.2010539
"petrochemicals"	9667	1982	28	"petrochemicals"	.0251525	1.025471		.0016279	.0003695	49	1	1	57	.02515248	1	20	0	56	56	1	.0615557	.0615557
"petrochemicals"	9667	1983	28	"petrochemicals"	.1203462	1.127887		.0016279	.0003695	49	1	1	57	.12034623	1	21	0	56	56	1	.3072893	.3072893
"petrochemicals"	9667	1984	28	"petrochemicals"	.1524943	1.164736		.0016279	.0003695	49	1	1	57	.15249431	1	22	0	56	56	1	.0616324	.0616324
"petrochemicals"	9667	1985	28	"petrochemicals"	.1671601	1.181944		.0016279	.0003695	49	1	1	57	.16716011	1	23	0	56	56	1	.1167548	.1167548
"petrochemicals"	9667	1986	28	"petrochemicals"	.1147697	1.121615		.0016279	.0003695	49	1	1	57	.11476971	1	24	0	56	56	1	.0341008	.0341008
"petrochemicals"	9667	1987	28	"petrochemicals"	.0897889	1.093943		.0016279	.0003695	49	1	1	57	.08978888	1	25	0	56	56	1	-.0129086	-.0129086
"petrochemicals"	9667	1988	28	"petrochemicals"	.0655007	1.067693		.0016279	.0003695	49	1	1	57	.06550068	1	26	0	56	56	1	.0063863	.0063863
"petrochemicals"	9667	1989	28	"petrochemicals"	.0355415	1.036181		.0016279	.0003695	49	1	1	57	.03554153	1	27	0	56	56	1	-.0243061	-.0243061
"petrochemicals"	9667	1990	28	"petrochemicals"	.0195066	1.019698		.0016279	.0003695	49	1	1	57	.01950659	1	28	0	56	56	1	-.020016	-.020016
"petrochemicals"	9667	1991	28	"petrochemicals"	.0841856	1.087831		.0016279	.0003695	49	1	1	57	.08418556	1	29	0	56	56	1	.0670287	.0670287
"petrochemicals"	9667	1992	28	"petrochemicals"	.2099067	1.233563		.0016279	.0003695	49	1	1	57	.2099067	1	30	0	56	56	1	.2002193	.2002193
"petrochemicals"	9667	1993	28	"petrochemicals"	.3147115	1.369864		.0016279	.0003695	49	1	1	57	.31471148	1	31	0	56	56	1	.248381	.248381
"petrochemicals"	9667	1994	28	"petrochemicals"	.3480312	1.416276		.0016279	.0003695	49	1	1	57	.34803119	1	32	0	56	56	1	.1995566	.1995566
"petrochemicals"	9667	1995	28	"petrochemicals"	.1756712	1.192046		.0016279	.0003695	49	1	1	57	.17567125	1	33	0	56	56	1	-.0279933	-.0279933
"petrochemicals"	9667	1996	28	"petrochemicals"	.2071087	1.230116		.0016279	.0003695	49	1	1	57	.20710869	1	34	0	56	56	1	-.0091954	-.0091954
"petrochemicals"	9667	1997	28	"petrochemicals"	.197898	1.218838		.0016279	.0003695	49	1	1	57	.19789796	1	35	0	56	56	1	.1236105	.1236105
"petrochemicals"	9667	1998	28	"petrochemicals"	.062845	1.064862		.0016279	.0003695	49	1	1	57	.06284495	1	36	0	56	56	1	-.1101387	-.1101387
"petrochemicals"	9667	1999	28	"petrochemicals"	-.0071524	.9928731		.0016279	.0003695	49	1	1	57	-.00715244	1	37	0	56	56	1	-.1325056	-.1325056
"petrochemicals"	9667	2000	28	"petrochemicals"	-.0042522	.9957569		.0016279	.0003695	49	1	1	57	-.00425219	1	38	0	56	56	1	-.0171581	-.0171581
"petrochemicals"	9667	2001	28	"petrochemicals"	.1093544	1.115558		.0016279	.0003695	49	1	1	57	.10935439	1	39	0	56	56	1	.108358	.108358
"petrochemicals"	9667	2002	28	"petrochemicals"	.1311968	1.140192		.0016279	.0003695	49	1	1	57	.13119678	1	40	0	56	56	1	.1245655	.1245655
"petrochemicals"	9667	2003	28	"petrochemicals"	.0651075	1.067274		.0016279	.0003695	49	1	1	57	.06510751	1	41	0	56	56	1	-.024698	-.024698
"petrochemicals"	9667	2004	28	"petrochemicals"	.121608	1.129311		.0016279	.0003695	49	1	1	57	.12160799	1	42	0	56	56	1	.0557221	.0557221
"petrochemicals"	9667	2005	28	"petrochemicals"	.2376865	1.268312		.0016279	.0003695	49	1	1	57	.2376865	1	43	0	56	56	1	.2183223	.2183223
"petrochemicals"	9667	2006	28	"petrochemicals"	.2270117	1.254845		.0016279	.0003695	49	1	1	57	.2270117	1	44	0	56	56	1	.1280885	.1280885
"petrochemicals"	9667	2007	28	"petrochemicals"	.0214486	1.02168		.0016279	.0003695	49	1	1	57	.02144863	1	45	0	56	56	1	-.1470073	-.1470073
"petrochemicals"	9667	2008	28	"petrochemicals"	-.1253856	.8821567		.0016279	.0003695	49	1	1	57	-.12538555	1	46	0	56	56	1	-.2497547	-.2497547
"petrochemicals"	9667	2009	28	"petrochemicals"	-.2749367	.7596202		.0016279	.0003695	49	1	1	57	-.27493671	1	47	0	56	56	1	-.2450588	-.2450588
"petrochemicals"	9667	2010	28	"petrochemicals"	-.2653008	.7669752		.0016279	.0003695	49	1	1	57	-.26530078	1	48	0	56	56	1	-.1842683	-.1842683
"petrochemicals"	9667	2011	28	"petrochemicals"	-.2853928	.7517189		.0016279	.0003695	49	1	1	57	-.28539279	1	49	0	56	56	1	-.0940004	-.0940004
"petrochemicals"	9667	2012	28	"petrochemicals"	-.1557797	.8557477		.0016279	.0003695	49	1	1	57	-.15577969	1	50	0	56	56	1	.0009063	.0009063
"petrochemicals"	9667	2013	28	"petrochemicals"	-.2418322	.7851879		.0016279	.0003695	49	1	1	57	-.24183223	1	51	0	56	56	1	-.0360751	-.0360751
"petrochemicals"	9667	2014	28	"petrochemicals"	-.29289	.7461042		.0016279	.0003695	49	1	1	57	-.29288998	1	52	0	56	56	1	-.2056733	-.2056733
"petrochemicals"	9667	2015	28	"petrochemicals"	-.2089217	.8114588		.0016279	.0003695	49	1	1	57	-.20892169	1	53	0	56	56	1	.0040749	.0040749
"petrochemicals"	9667	2016	28	"petrochemicals"	-.1771182	.8376808		.0016279	.0003695	49	1	1	57	-.17711818	1	54	0	56	56	1	.0273484	.0273484
"petrochemicals"	9667	2017	28	"petrochemicals"	-.179209	.8359312		.0016279	.0003695	49	1	1	57	-.17920901	1	55	0	56	56	1	-.0549933	-.0549933
"petrochemicals"	9667	2018	28	"petrochemicals"	-.2510189	.7780076		.0016279	.0003695	49	1	1	57	-.25101894	1	56	1	56	56	1	-.1131425	-.1131425
"petrochemicals"	10156	1983	29	"petrochemicals"	-.1574828	.8542916		.0852411	.0124392	22	1	0	30	-.15748276	1	1	0	29	29	1		
"petrochemicals"	10156	1984	29	"petrochemicals"	-.1809384	.8344867		.0852411	.0124392	22	1	0	30	-.18093842	1	2	0	29	29	1		
"petrochemicals"	10156	1985	29	"petrochemicals"	-.2947426	.7447232		.0852411	.0124392	22	1	0	30	-.29474264	1	3	0	29	29	1		
"petrochemicals"	10156	1986	29	"petrochemicals"	-.2729165	.7611564		.0852411	.0124392	22	1	0	30	-.27291647	1	4	0	29	29	1		
"petrochemicals"	10156	1987	29	"petrochemicals"	-.3706777	.6902664		.0852411	.0124392	22	1	0	30	-.37067774	1	5	0	29	29	1		
"petrochemicals"	10156	1988	29	"petrochemicals"	-.432986	.6485696		.0852411	.0124392	22	1	0	30	-.43298599	1	6	0	29	29	1	-.2844549	-.2844549
"petrochemicals"	10156	1989	29	"petrochemicals"	-.3116548	.7322342		.0852411	.0124392	22	1	0	30	-.31165478	1	7	0	29	29	1	-.0883823	-.0883823
"petrochemicals"	10156	1990	29	"petrochemicals"	-.1880505	.8285728		.0852411	.0124392	22	1	0	30	-.18805054	1	8	0	29	29	1	.0829252	.0829252
"petrochemicals"	10156	1991	29	"petrochemicals"	-.2134231	.8078142		.0852411	.0124392	22	1	0	30	-.21342315	1	9	0	29	29	1	-.0178316	-.0178316
"petrochemicals"	10156	1992	29	"petrochemicals"	-.1665071	.8466167		.0852411	.0124392	22	1	0	30	-.16650714	1	10	0	29	29	1	-.0650713	-.0650713
"petrochemicals"	10156	1993	29	"petrochemicals"	-.2742599	.7601345		.0852411	.0124392	22	1	0	30	-.27425987	1	11	0	29	29	1	-.1721451	-.1721451
"petrochemicals"	10156	1994	29	"petrochemicals"	-.2094113	.8110616		.0852411	.0124392	22	1	0	30	-.20941134	1	12	0	29	29	1	-.144508	-.144508
"petrochemicals"	10156	1995	29	"petrochemicals"	-.1935896	.8239959		.0852411	.0124392	22	1	0	30	-.19358964	1	13	0	29	29	1	-.051532	-.051532
"petrochemicals"	10156	1996	29	"petrochemicals"	-.1352459	.8735011		.0852411	.0124392	22	1	0	30	-.13524586	1	14	0	29	29	1	-.0352032	-.0352032
"petrochemicals"	10156	1997	29	"petrochemicals"	-.1363315	.8725533		.0852411	.0124392	22	1	0	30	-.13633154	1	15	0	29	29	1	-.0444288	-.0444288
"petrochemicals"	10156	1998	29	"petrochemicals"	-.5299483	.5886354		.0852411	.0124392	22	1	0	30	-.52994829	1	16	0	29	29	1	-.4866405	-.4866405
"petrochemicals"	10156	1999	29	"petrochemicals"	-.4108987	.6630541		.0852411	.0124392	22	1	0	30	-.41089866	1	17	0	29	29	1	-.3707199	-.3707199
"petrochemicals"	10156	2000	29	"petrochemicals"	-.1021288	.9029133		.0852411	.0124392	22	1	0	30	-.10212876	1	18	0	29	29	1	.2146072	.2146072
"petrochemicals"	10156	2001	29	"petrochemicals"	-.084205	.9192428		.0852411	.0124392	22	1	0	30	-.08420497	1	19	0	29	29	1	.1764004	.1764004
"petrochemicals"	10156	2002	29	"petrochemicals"	-.0923479	.9117879		.0852411	.0124392	22	1	0	30	-.09234789	1	20	0	29	29	1	-.0348025	-.0348025
"petrochemicals"	10156	2003	29	"petrochemicals"	-.0077023	.9923273		.0852411	.0124392	22	1	0	30	-.00770226	1	21	0	29	29	1	.0010715	.0010715
"petrochemicals"	10156	2004	29	"petrochemicals"	.4148154	1.514091		.0852411	.0124392	22	1	0	30	.4148154	1	22	0	29	29	1	.4108073	.4108073
"petrochemicals"	10156	2005	29	"petrochemicals"	.7062354	2.026349		.0852411	.0124392	22	1	0	30	.70623541	1	23	0	29	29	1	.6469931	.589465
"petrochemicals"	10156	2006	29	"petrochemicals"	.7706783	2.161232		.0852411	.0124392	22	1	0	30	.77067834	1	24	0	29	29	1	.4059515	.4059515
"petrochemicals"	10156	2007	29	"petrochemicals"	.7011324	2.016034		.0852411	.0124392	22	1	0	30	.70113242	1	25	0	29	29	1	.0942995	.0942995
"petrochemicals"	10156	2008	29	"petrochemicals"	.7715116	2.163033		.0852411	.0124392	22	1	0	30	.77151155	1	26	0	29	29	1	.0734631	.0734631
